CountryName,Year,coal_consumption,hydro_consumption,oil_consumption,nuclear_consumption,gas_consumption,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H7_Vaccination policy,H8M_Protection of elderly people,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
Croatia,2020,4.201,14.871,34.047,0.0,29.368,1.5,1.2076502732240437,0.8579234972677595,1.9043715846994536,0.5655737704918032,0.6092896174863388,0.39344262295081966,2.0737704918032787,1.226775956284153,1.3825136612021858,17768688.524590164,0.0,1.8469945355191257,1.9754098360655739,1.819672131147541,571038.2513661202,8996.762295081968,1.4098360655737705,0.0273224043715847,2.251366120218579,0.02459016393442623,0.01366120218579235,1.0,0.0,2.0,2.0,0.06830601092896176,,27109.218579234974,428.6475409836066,0.0,43.37226775956284,48.041666666666664,47.00112021857923,55.32786885245902
Croatia,2021,4.83,18.651,35.995,0.0,28.252,1.104109589041096,1.2876712328767124,1.0,3.2164383561643834,0.29041095890410956,0.030136986301369864,0.043835616438356165,2.0986301369863014,1.0,1.336986301369863,0.0,0.0,2.0,2.9506849315068493,0.9452054794520548,0.0,0.0,2.7095890410958905,4.090410958904109,1.6356164383561644,1.4136986301369863,1.8547945205479452,1.8383561643835618,1.1616438356164382,2.0,2.0,5.0,0.5894039735099338,374084.21643835615,7814.093150684931,23.673534246575343,40.754684931506844,50.44750684931507,51.09449315068493,45.92465753424658
Croatia,2022,4.727,14.234,39.399,0.0,24.805,0.2684931506849315,0.2684931506849315,0.0027397260273972603,0.34794520547945207,0.0,0.0,0.0,0.3287671232876712,0.00821917808219178,0.01643835616438356,,,1.9095890410958904,2.9232876712328766,0.2465753424657534,,0.0,2.115068493150685,5.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,0.4904109589041096,1137132.6383561643,16001.520547945205,55.51134246575342,16.057753424657534,27.542602739726025,31.40276712328767,0.5136986301369864
Croatia,2023,3.907,21.224,40.321,0.0,25.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,2019,10.575,0.045,89.638,0.0,28.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,2020,9.31,0.045,76.058,0.0,23.226,1.3688524590163935,1.46448087431694,0.8852459016393442,2.8169398907103824,0.5846994535519126,0.76775956284153,0.2185792349726776,2.6666666666666665,1.6284153005464481,1.4098360655737705,126819634.54144809,261384.30327868852,1.6885245901639345,2.3360655737704916,0.8442622950819673,261522.81967213115,8196.72131147541,0.8415300546448088,0.0273224043715847,1.2322404371584699,0.09836065573770492,0.01366120218579235,0.0,0.0,0.0,2.0,0.06830601092896176,,25173.77049180328,483.275956284153,0.0,46.365027322404366,45.92016393442623,42.85773224043716,67.34972677595628
Denmark,2021,12.4,0.043,77.009,0.0,23.695,1.7780821917808218,1.5506849315068494,1.4027397260273973,2.1726027397260275,0.0,0.3835616438356164,0.0,2.695890410958904,1.3643835616438356,0.043835616438356165,0.0,0.0,2.0,3.0,1.4219178082191781,0.0,0.0,2.1616438356164385,4.093150684931507,2.0,1.5041095890410958,1.9726027397260273,1.5041095890410958,1.0082191780821919,1.0410958904109588,2.0,5.0,0.0,318236.93972602737,2514.0027397260274,37.880493150684934,46.20558904109589,53.45515068493151,56.39476712328767,32.87671232876713
Denmark,2022,12.18,0.039,86.797,0.0,16.93,0.08493150684931507,0.16986301369863013,0.08493150684931507,0.0,0.0,0.0,0.0,0.23835616438356164,0.0,0.0,,,2.0,3.0,0.3726027397260274,,0.0,0.16986301369863013,5.0,0.16986301369863013,2.0,3.0,2.0,2.0,2.0,2.0,5.0,0.0,2973312.506849315,6192.528767123287,80.25265753424658,13.531205479452053,21.8946301369863,25.023917808219178,0.0
Denmark,2023,8.091,0.051,87.573,0.0,16.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,2019,0.1,64.953,137.313,0.0,6.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,2020,0.281,63.906,110.832,0.0,5.904,2.4098360655737703,1.8415300546448088,1.6065573770491803,2.6065573770491803,0.8879781420765027,1.0491803278688525,1.0191256830601092,2.2431693989071038,0.7513661202185792,1.5956284153005464,1186103.825136612,0.0,1.7349726775956285,1.5737704918032787,0.7923497267759563,2076502.732240437,0.0,2.3114754098360657,0.0,1.6202185792349726,0.04371584699453552,0.0,,,,,0.0,,77173.7431693989,5638.05737704918,0.0,58.88584699453552,53.16494535519126,52.37715846994536,58.67486338797814
Ecuador,2021,0.55,66.92,137.084,0.0,6.238,2.158904109589041,1.663013698630137,1.841095890410959,3.797260273972603,1.0,0.6054794520547945,0.9095890410958904,1.9561643835616438,1.0,2.0,0.0,0.0,2.0,2.041095890410959,1.643835616438356,0.0,0.0,2.915068493150685,3.4328767123287673,2.0,1.336986301369863,1.7068493150684931,1.336231884057971,1.2028985507246377,1.4695652173913043,1.4492753623188406,4.726027397260274,0.054878048780487805,422161.6904109589,24547.605479452053,24.11786301369863,59.49013698630137,65.17463013698631,63.77024657534246,75.0
Ecuador,2022,0.8,64.227,150.591,0.0,5.368,0.8356164383561644,0.2054794520547945,0.2958904109589041,0.5315068493150685,0.030136986301369864,0.0,0.0,0.8767123287671232,0.7945205479452054,1.5890410958904109,,,2.0,3.0,2.0,,0.0,2.3205479452054796,5.0,0.8794520547945206,2.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,905152.3589041096,35541.32054794521,77.12961643835617,24.811260273972604,45.61276712328767,43.61660273972603,59.58904109589041
Ecuador,2023,0.688,65.847,160.782,0.0,4.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2019,22.941,37.113,383.614,0.0,590.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2020,8.733,39.141,332.68,0.0,583.079,1.825136612021858,1.6038251366120218,1.6284153005464481,1.639344262295082,1.540983606557377,0.5136612021857924,1.540983606557377,2.120218579234973,0.7185792349726776,1.5573770491803278,46240377.96584699,0.0,1.546448087431694,1.4836065573770492,1.7595628415300546,1625628.4153005464,0.0,1.9562841530054644,0.0,0.5136612021857924,0.0,0.0,,,,,0.0,,57402.948087431694,3107.98087431694,0.0,59.80661202185793,53.35409836065573,52.978524590163936,55.97677595628415
Egypt,2021,14.114,36.45,359.567,0.0,621.248,1.0876712328767124,1.4986301369863013,2.0,3.0,0.1589041095890411,0.0,0.09315068493150686,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.4383561643835616,0.0,0.0,3.0,4.104109589041096,0.0,1.7287671232876711,1.8164383561643835,1.7309941520467835,1.6900584795321638,1.845029239766082,1.845029239766082,4.684931506849315,0.4429065743944637,263475.99178082193,15139.013698630137,3.598712328767123,44.260438356164386,49.62605479452054,45.998958904109585,75.0
Egypt,2022,12.244,34.641,425.229,0.0,605.909,0.0,2.0,0.915068493150685,1.3726027397260274,0.0,0.0,0.0,0.4575342465753425,1.0,0.4547945205479452,,,1.819178082191781,2.9095890410958902,0.038356164383561646,,0.0,3.0,5.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,0.7589041095890411,499608.8904109589,24380.44109589041,31.78449315068493,25.70676712328767,35.98060273972603,36.089287671232874,35.205479452054796
Egypt,2023,13.924,35.912,414.959,0.0,600.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,2019,35.805,0.05,15.589,0.0,4.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,2020,29.108,0.079,16.054,0.0,4.3,1.221311475409836,1.1229508196721312,1.0819672131147542,1.9426229508196722,0.0,0.273224043715847,0.3005464480874317,2.0081967213114753,0.5846994535519126,1.4836065573770492,8335804.882513661,904.3715846994536,1.6120218579234973,1.5382513661202186,0.366120218579235,3745.603825136612,0.0,0.8852459016393442,0.01366120218579235,1.366120218579235,0.060109289617486336,0.01366120218579235,0.22727272727272727,0.0,0.0,0.45454545454545453,0.11475409836065574,,3710.0409836065573,56.9207650273224,2.73224043715847e-05,36.38357923497268,35.00289617486339,33.20959016393442,47.540983606557376
Estonia,2021,31.76,0.055,15.788,0.0,4.863,1.3013698630136987,1.3095890410958904,1.0520547945205478,2.0356164383561643,0.0,0.1780821917808219,0.0,1.0493150684931507,0.6575342465753424,0.7013698630136986,25249.82125603865,0.0,1.9835616438356165,2.0191780821917806,1.2219178082191782,0.0,0.0,1.884931506849315,4.087671232876712,1.082191780821918,1.6273972602739726,2.16986301369863,1.6273972602739726,1.484931506849315,1.7534246575342465,2.0,5.0,0.0,132397.701369863,1166.9561643835616,31.087698630136988,38.12265753424658,43.77723287671233,45.46153424657534,31.986301369863014
Estonia,2022,34.259,0.06,16.369,0.0,4.037,0.4410958904109589,0.4410958904109589,0.2821917808219178,0.2821917808219178,0.0,0.0,0.4328767123287671,0.4547945205479452,1.643835616438356,0.821917808219178,,,2.0,2.8219178082191783,0.3315068493150685,,0.0,1.3150684931506849,5.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,0.0,546796.5315068493,2528.4739726027397,64.38213698630138,21.536657534246576,37.12169863013699,33.62293150684932,61.64383561643836
Estonia,2023,27.524,0.069,15.673,0.0,3.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,2019,41.047,32.74,109.326,60.378,20.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,2020,31.429,41.714,98.078,58.697,20.718,1.0245901639344261,1.1420765027322404,1.1939890710382515,1.7650273224043715,0.0,0.2786885245901639,0.25136612021857924,2.866120218579235,1.5901639344262295,0.5737704918032787,1411478.9724517907,16425.409836065573,1.773224043715847,1.3278688524590163,0.8415300546448088,308706.92587431695,15147.071038251366,0.38524590163934425,0.01366120218579235,1.860655737704918,0.0273224043715847,0.01366120218579235,0.0,0.0,1.0,2.0,0.06830601092896176,,9009.609289617487,248.97267759562843,0.0,38.731502732240436,38.43781420765027,36.20122950819672,54.09836065573771
Finland,2021,33.982,41.32,91.721,59.253,20.715,1.4958904109589042,1.3287671232876712,1.484931506849315,3.356164383561644,0.0,0.8328767123287671,0.0,2.367123287671233,2.0,1.0,0.0,15926.02643171806,2.0,2.0876712328767124,1.4219178082191781,0.0,0.0,1.3835616438356164,3.9643835616438357,2.0,1.5506849315068494,2.0493150684931507,1.2821917808219179,1.1013698630136985,1.5506849315068494,2.0,5.0,0.018957345971563982,110763.74246575343,1027.7698630136986,30.02649315068493,42.45320547945205,53.03197260273973,49.894520547945206,75.0
Finland,2022,33.263,35.175,98.393,63.386,11.243,0.08493150684931507,0.07397260273972603,0.12054794520547946,0.38904109589041097,0.4273972602739726,0.0,0.0,0.4931506849315068,1.0,1.0,,,2.0,3.0,2.0,,0.0,1.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,1058466.8109589042,4717.254794520548,77.59482191780822,16.35619178082192,39.9318904109589,38.4932602739726,50.0
Finland,2023,24.579,39.414,90.905,85.364,11.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2019,79.423,147.688,872.398,1009.287,436.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,2020,55.982,162.052,728.389,891.721,405.828,1.5546448087431695,1.669398907103825,1.4125683060109289,3.3551912568306013,0.2677595628415301,0.8306010928961749,1.0901639344262295,2.5273224043715845,1.5901639344262295,0.7622950819672131,2486521655.704399,3584028.5655737706,1.7868852459016393,2.1557377049180326,0.9344262295081968,31677062.422131147,1640072.817486339,2.448087431693989,0.0,1.8032786885245902,0.02459016393442623,0.01366120218579235,0.0,0.0,0.0,1.0,0.06830601092896176,,554820.606557377,25227.562841530056,0.0,54.293114754098355,52.562076502732246,51.67013661202186,58.81147540983606
France,2021,75.042,153.476,782.114,952.558,430.414,1.178082191780822,1.8,1.4821917808219178,2.2849315068493152,0.0,0.9315068493150684,0.3013698630136986,2.052054794520548,1.6657534246575343,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.2,4.186301369863013,2.4356164383561643,1.5890410958904109,2.136986301369863,1.4273972602739726,1.178082191780822,1.6821917808219178,1.9917808219178081,5.0,0.6835443037974683,5705625.98630137,103735.91232876712,34.62287671232877,52.67824657534247,58.88178082191781,61.34364383561644,41.64383561643836
France,2022,64.419,115.418,777.668,737.357,383.718,0.19726027397260273,0.6356164383561644,0.2465753424657534,0.057534246575342465,0.0,0.0,0.0,0.6438356164383562,0.19726027397260273,0.0,,,2.0,3.0,0.6410958904109589,,0.0,1.547945205479452,5.0,1.8,2.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,29278760.10136986,144810.54794520547,77.77986301369863,19.813232876712327,32.43394520547945,36.364273972602746,4.931506849315069
France,2023,49.383,144.228,767.882,843.039,338.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2019,624.218,52.01,1292.164,189.89,892.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2020,514.867,48.119,1168.205,162.255,871.075,1.5601092896174864,1.6010928961748634,1.650273224043716,3.046448087431694,0.08743169398907104,0.5710382513661202,1.139344262295082,2.592896174863388,1.5683060109289617,0.24863387978142076,295723632.9855464,10282357.62295082,1.8224043715846994,2.0,1.6420765027322404,180743151.12297815,5100057.978082192,1.489071038251366,0.0273224043715847,1.778688524590164,0.040983606557377046,0.01639344262295082,0.0,0.0,0.0,0.01639344262295082,1.0655737704918034,0.0,313040.4262295082,7897.4672131147545,0.0,51.8127868852459,48.91357923497267,50.79409836065574,35.75819672131148
Germany,2021,621.935,51.437,1155.841,173.583,917.38,1.9397260273972603,1.7013698630136986,1.4109589041095891,3.2739726027397262,0.7726027397260274,1.2821917808219179,0.7890410958904109,2.350684931506849,2.0,0.0,0.0,0.0,2.0,2.5726027397260274,1.6246575342465754,0.0,0.0,2.0,4.1726027397260275,2.0,1.6602739726027398,2.084931506849315,1.4904109589041097,1.5123287671232877,1.3205479452054794,1.6602739726027398,5.0,0.0,3764996.9315068494,84637.22465753424,35.28276712328768,61.240767123287675,62.079013698630135,65.5898904109589,37.5
Germany,2022,641.76,45.949,1179.893,86.835,775.447,0.25205479452054796,0.3150684931506849,0.25205479452054796,0.6931506849315069,0.0,0.0,0.0,0.6904109589041096,2.0,1.8465753424657534,,,2.0,3.0,2.0,,1420454.5454545454,2.0,5.0,2.347945205479452,2.0,3.0,2.0,2.0,2.0,2.0,5.0,0.8,26368047.983561642,139729.80273972603,75.61213698630137,19.051506849315068,49.383753424657534,42.83482191780821,95.20547945205479
Germany,2023,507.222,51.015,1114.516,17.987,756.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,2019,37.175,10.543,177.219,0.0,57.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,2020,21.295,8.781,143.486,0.0,63.427,1.540983606557377,1.174863387978142,1.459016393442623,2.7568306010928962,0.8005464480874317,1.1120218579234973,1.1939890710382515,2.308743169398907,1.3743169398907105,1.180327868852459,99567591.68822405,0.0,1.6994535519125684,1.8688524590163935,1.180327868852459,7325.147540983607,8859.303278688525,1.8524590163934427,0.01912568306010929,2.3278688524590163,0.01366120218579235,0.01366120218579235,1.0,0.0,2.0,2.0,0.06830601092896176,,21792.60655737705,569.5191256830601,0.0,54.51363387978142,52.97109289617486,52.49289617486339,56.318306010928964
Greece,2021,19.908,15.447,152.027,0.0,69.803,1.5178082191780822,1.704109589041096,1.4301369863013698,4.0,1.4986301369863013,1.7616438356164383,1.5506849315068494,3.0,2.0,2.0,0.0,0.0,2.0,2.8164383561643835,2.0,0.0,0.0,3.084931506849315,4.063013698630137,2.336986301369863,1.5452054794520549,2.0,1.5452054794520549,1.2410958904109588,2.0,2.0,5.0,0.4524590163934426,488135.1671232877,12051.008219178082,33.3798904109589,72.27019178082192,78.47479452054795,77.18465753424658,87.5
Greece,2022,18.438,10.051,172.19,0.0,61.967,0.5452054794520548,0.5452054794520548,0.5452054794520548,1.1315068493150684,0.473972602739726,0.6575342465753424,0.4301369863013699,0.6246575342465753,2.0,2.0,,,2.0,3.0,0.4438356164383562,,0.0,2.1452054794520548,5.0,1.3287671232876712,2.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,3839014.8493150687,29935.682191780823,72.95194520547945,30.84449315068493,49.7813698630137,42.693205479452054,99.38356164383562
Greece,2023,13.223,10.253,172.08,0.0,53.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,2019,71.769,0.0,240.734,0.0,31.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,2020,38.231,0.0,169.066,0.0,49.443,2.2704918032786887,1.3743169398907105,1.721311475409836,2.8524590163934427,0.14207650273224043,0.6857923497267759,0.08743169398907104,3.387978142076503,1.5519125683060109,1.6939890710382515,114575382.99344262,0.0,2.0,2.2349726775956285,1.8852459016393444,3763717.887978142,39131.762295081964,1.4836065573770492,0.0,2.1311475409836067,0.0,0.0,,,,,0.0,,2777.0819672131147,44.37431693989071,0.0,55.32420765027322,58.56792349726776,55.3416393442623,81.14754098360656
Hong Kong,2021,42.465,0.0,151.345,0.0,48.255,1.663013698630137,1.819178082191781,1.515068493150685,3.819178082191781,1.0,1.0,1.0,2.6904109589041094,1.0,2.0,67927036.52973685,0.0,2.0,3.0,2.0,0.0,0.0,2.0,4.052054794520548,3.0,1.6602739726027398,2.084931506849315,1.6940509915014164,1.5552407932011332,1.7507082152974505,1.7507082152974505,4.353424657534247,0.0,11698.109589041096,205.13698630136986,27.39967123287671,65.32454794520548,73.0566301369863,72.78213698630137,75.0
Hong Kong,2022,41.766,0.0,128.301,0.0,45.324,1.7534246575342465,1.3534246575342466,1.6657534246575343,3.758904109589041,0.3013698630136986,0.33972602739726027,0.3013698630136986,2.3123287671232875,1.0,1.4136986301369863,,,2.0,3.0,2.0,,0.0,2.493150684931507,5.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,0.0,1272659.2876712328,7853.775342465753,82.23539726027397,53.58693150684931,66.58019178082192,67.47035616438356,60.342465753424655
Hong Kong,2023,40.805,0.0,159.32,0.0,48.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,2019,21.387,0.577,97.931,41.2,98.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,2020,19.595,0.641,89.379,40.461,101.93,1.639344262295082,1.215846994535519,1.2240437158469946,1.6229508196721312,0.3333333333333333,0.953551912568306,0.6038251366120219,2.9098360655737703,0.9508196721311475,1.1885245901639345,92896174.86338797,0.0,1.6775956284153006,1.0628415300546448,1.7459016393442623,1899768.975409836,163.11475409836066,1.360655737704918,0.01639344262295082,1.3005464480874316,0.03825136612021858,0.01639344262295082,0.0,0.0,0.0,1.0,0.08196721311475409,,42516.7131147541,1236.2650273224044,0.0,47.17297814207651,44.600109289617485,44.30830601092896,46.65300546448088
Hungary,2021,15.938,0.555,97.098,40.15,108.104,1.095890410958904,1.063013698630137,1.1753424657534246,3.0657534246575344,0.26301369863013696,0.9808219178082191,0.0,2.5424657534246577,0.7808219178082192,1.0575342465753426,9287128.850241546,0.0,2.0,2.5095890410958903,1.0575342465753426,0.0,54520.54794520548,2.1945205479452055,4.238356164383561,2.0767123287671234,1.6383561643835616,2.315068493150685,1.641095890410959,1.5068493150684932,1.6657534246575343,1.9835616438356165,5.0,1.0,756717.8109589041,26398.40273972603,35.96309589041096,48.19843835616438,53.61706849315068,55.65512328767123,39.34931506849315
Hungary,2022,14.471,0.464,96.338,39.558,91.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1780821917808219,0.9863013698630136,0.9863013698630136,,,2.0,2.0657534246575344,0.4876712328767123,,0.0,1.9506849315068493,5.0,0.1780821917808219,2.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,1923482.4520547944,46018.202739726024,62.01627397260274,14.228136986301369,28.892520547945207,26.85794520547945,43.15068493150685
Hungary,2023,10.097,0.576,93.542,39.678,81.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2019,4989.023,427.202,2791.946,114.238,592.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,2020,4714.672,429.933,2537.853,112.433,603.601,2.185792349726776,1.9371584699453552,1.6284153005464481,2.912568306010929,1.2404371584699454,1.8032786885245902,1.4453551912568305,3.1311475409836067,0.2814207650273224,1.6721311475409837,890913840.8307924,3852459.0163934426,1.7595628415300546,1.8087431693989071,1.2650273224043715,3454098.3606557376,355753.22404371586,2.9371584699453552,0.0,1.8032786885245902,0.0,0.0,,,,,0.0,,2962514.3114754097,46916.934426229505,0.0,64.76655737704918,57.21065573770491,58.40546448087432,48.83879781420765
India,2021,5352.792,419.553,2588.831,110.276,623.727,2.3917808219178083,2.326027397260274,1.8520547945205479,3.3972602739726026,1.3726027397260274,2.4821917808219176,1.6027397260273972,2.778082191780822,0.0,1.1534246575342466,0.0,0.0,2.0,2.3945205479452056,1.2684931506849315,0.0,0.0,3.9013698630136986,4.1808219178082195,2.8054794520547945,1.63013698630137,1.63013698630137,1.5742857142857143,1.4,2.0,1.7,3.956164383561644,0.0,25246782.35890411,332555.1890410959,10.059013698630137,67.124,66.43739726027398,71.81024657534248,28.835616438356166
India,2022,5562.658,456.08,2804.53,115.57,582.508,0.4849315068493151,1.3972602739726028,0.7835616438356164,0.863013698630137,0.4438356164383562,1.9835616438356165,1.8904109589041096,1.010958904109589,0.0,0.5835616438356165,,,2.0,2.367123287671233,0.936986301369863,,0.0,2.9506849315068493,5.0,0.4,2.0,2.9917808219178084,2.0,2.0,2.0,2.0,4.684931506849315,1.0,43269057.28219178,521305.0219178082,61.81945205479452,41.686109589041095,44.23668493150685,48.47178082191781,14.58904109589041
India,2023,6105.902,387.486,2936.974,120.159,626.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,2019,801.231,55.78,853.313,0.0,454.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,2020,765.38,63.884,751.479,0.0,425.805,2.2759562841530054,1.7622950819672132,1.5573770491803278,2.939890710382514,0.45901639344262296,1.4125683060109289,0.9781420765027322,3.081967213114754,0.3251366120218579,0.7513661202185792,194025470.6369672,0.0,1.9180327868852458,0.8715846994535519,0.7978142076502732,78142.07650273223,927.5561643835616,2.953551912568306,0.0,1.4125683060109289,0.0,0.0,,,,,0.0,,165501.98087431694,5870.718579234973,0.0,55.06693989071038,44.93964480874317,48.09732240437158,22.848360655737704
Indonesia,2021,763.23,64.624,782.501,0.0,429.344,2.2739726027397262,1.7589041095890412,2.0,3.778082191780822,1.0684931506849316,1.7780821917808218,2.0,2.5095890410958903,1.0,1.0,0.0,0.0,2.0,2.347945205479452,1.632876712328767,0.0,0.0,3.73972602739726,3.452054794520548,1.1424657534246576,1.473972602739726,1.978082191780822,1.03954802259887,1.03954802259887,2.0,1.5197740112994351,4.8493150684931505,1.0,2706357.898630137,83892.30410958904,11.240602739726027,68.63630136986302,65.68134246575342,69.70509589041096,37.5
Indonesia,2022,1216.511,71.162,858.094,0.0,440.48,0.7424657534246575,0.8602739726027397,0.6493150684931507,0.9808219178082191,0.4328767123287671,0.4301369863013699,0.5534246575342465,1.2657534246575342,1.5287671232876712,1.5287671232876712,,,2.0,2.3698630136986303,1.473972602739726,,0.0,2.3698630136986303,5.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,5989980.293150685,155152.9287671233,58.43446575342466,39.67134246575342,52.54104109589041,50.1645205479452,69.17808219178082
Indonesia,2023,1199.906,63.877,860.064,0.0,454.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran,2019,18.933,89.267,952.377,16.215,2183.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran,2020,21.418,60.943,917.405,15.953,2367.673,2.3169398907103824,1.639344262295082,1.6612021857923498,1.3087431693989071,0.819672131147541,0.9234972677595629,1.650273224043716,1.4262295081967213,0.6092896174863388,1.2322404371584699,68221034.7978142,0.0,0.8469945355191257,1.489071038251366,0.0,0.0,0.0,1.210382513661202,0.0,0.8989071038251366,0.0,0.0,,,,,0.0,,322147.02459016396,17000.614754098362,0.0,48.179453551912566,38.562349726775956,38.58265027322405,38.42213114754098
Iran,2021,20.834,36.181,956.291,8.88,2295.314,2.3068493150684932,2.915068493150685,2.0,3.904109589041096,0.4520547945205479,1.819178082191781,1.9232876712328768,2.8986301369863012,1.0,1.0,0.0,0.0,1.9698630136986301,2.2794520547945205,0.0,0.0,0.0,3.0,2.9808219178082194,1.9397260273972603,1.2575342465753425,1.463013698630137,1.2699386503067485,0.8773006134969326,1.5,1.950920245398773,4.465753424657534,0.0,3668379.224657534,90719.53150684932,12.623972602739727,73.56334246575342,62.36293150684932,65.91523287671234,37.5
Iran,2022,21.504,36.51,993.278,16.427,2394.013,1.16986301369863,2.4054794520547946,2.0,4.0,0.0,0.010958904109589041,1.917808219178082,1.5205479452054795,0.7534246575342466,0.7534246575342466,,,2.0,3.0,0.0,,0.0,2.117808219178082,5.0,0.010958904109589041,2.0,3.0,2.0,2.0,2.0,2.0,5.0,0.7479452054794521,7235967.808219178,140974.04657534248,64.646,56.29797260273972,51.03123287671233,54.2848493150685,28.253424657534246
Iran,2023,21.891,58.845,972.781,16.539,2455.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,2019,0.0,13.083,430.655,0.0,194.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,2020,,10.93,375.09,0.0,184.851,2.259562841530055,1.6912568306010929,1.3825136612021858,2.5546448087431695,1.319672131147541,1.3469945355191257,1.3087431693989071,2.407103825136612,0.6256830601092896,0.6256830601092896,1374136.0109289617,0.0,1.721311475409836,1.6202185792349726,0.8497267759562842,252560.03961748633,0.0,2.797814207650273,0.0,1.3360655737704918,0.0,0.0,,,,,0.0,,176554.04098360657,4434.502732240438,0.0,64.68051912568306,53.44092896174864,56.606530054644814,31.284153005464482
Iraq,2021,,8.755,418.795,0.0,164.193,2.372602739726027,2.0246575342465754,1.8684931506849316,3.010958904109589,0.11506849315068493,1.8684931506849316,1.8,2.736986301369863,1.0,1.0,0.0,0.0,1.9452054794520548,2.8,0.2,178743.961352657,0.0,3.632876712328767,3.947945205479452,0.2684931506849315,1.5561643835616439,1.704109589041096,1.7245901639344263,1.7245901639344263,1.859016393442623,1.862295081967213,4.178082191780822,1.0,1404706.4465753424,18123.641095890413,2.9266027397260275,70.81345205479452,61.965808219178086,65.15942465753425,39.62328767123287
